2020-05-07
2020-05-29,BANYULE,91,1
2020-05-29,BOROONDARA,72,5
2020-05-29,BRIMBANK,68,8
2020-05-29,GREATER GEELONG,65,1
2020-05-29,MORELAND,65,4
2020-05-29,CASEY,65,7
2020-05-29,MORNINGTON PENINSULA,60,0
2020-05-29,HUME,57,1
2020-05-29,GLEN EIRA,52,2
2020-05-29,WYNDHAM,51,0
2020-05-29,MONASH,50,0
2020-05-29,PORT PHILLIP,45,0
2020-05-29,DAREBIN,41,1
2020-05-29,FRANKSTON,41,0
2020-05-29,INTERSTATE,44,10
2020-05-29,MELTON,40,2
2020-05-29,MOONEE VALLEY,38,0
2020-05-29,BAYSIDE,31,0
2020-05-29,YARRA,31,1
2020-05-29,WHITTLESEA,32,2
2020-05-29,MANNINGHAM,29,0
2020-05-29,KINGSTON,26,0
2020-05-29,NILLUMBIK,25,1
2020-05-29,WHITEHORSE,25,2
2020-05-29,YARRA RANGES,25,0
2020-05-29,HOBSONS BAY,20,1
2020-05-29,GREATER DANDENONG,17,1
2020-05-29,CARDINIA,16,0
2020-05-29,MARIBYRNONG,16,0
2020-05-29,KNOX,13,0
2020-05-29,MAROONDAH,13,0
2020-05-29,BALLARAT,11,0
2020-05-29,GREATER SHEPPARTON,12,1
2020-05-29,MOIRA,11,0
2020-05-29,WELLINGTON,11,0
2020-05-29,GREATER BENDIGO,9,0
2020-05-29,MACEDON RANGES,9,0
2020-05-29,MITCHELL,9,0
2020-05-29,SURF COAST,9,0
2020-05-29,LATROBE,7,0
2020-05-29,MOUNT ALEXANDER,6,0
2020-05-29,ARARAT,5,0
2020-05-29,BAW BAW,5,0
2020-05-29,MILDURA,5,0
2020-05-29,SOUTH GIPPSLAND,5,0
2020-05-29,WARRNAMBOOL,5,0
2020-05-29,BASS COAST,4,0
2020-05-29,CAMPASPE,4,1
2020-05-29,NORTHERN GRAMPIANS,4,1
2020-05-29,BENALLA,3,0
2020-05-29,HORSHAM,3,0
2020-05-29,LODDON,3,0
2020-05-29,MANSFIELD,3,0
2020-05-29,MOORABOOL,3,1
2020-05-29,SWAN HILL,3,0
2020-05-29,GANNAWARRA,2,0
2020-05-29,HEPBURN,2,0
2020-05-29,MURRINDINDI,2,0
2020-05-29,OVERSEAS,2,1
2020-05-29,SOUTHERN GRAMPIANS,2,0
2020-05-29,STRATHBOGIE,2,0
2020-05-29,WANGARATTA,2,0
2020-05-29,CENTRAL GOLDFIELDS,1,0
2020-05-29,CORANGAMITE,1,0
2020-05-29,EAST GIPPSLAND,1,0
2020-05-29,GLENELG,1,0
2020-05-29,GOLDEN PLAINS,1,0
2020-05-29,MOYNE,1,0
2020-05-29,WEST WIMMERA,1,0
2020-05-29,WODONGA,1,0
2020-05-29,YARRIAMBIACK,1,0
2020-05-29,UNKNOWN,1,1
2020-05-30,LGA,Confirmed cases (ever),Active cases (current)
2020-05-30,MELBOURNE,106,9
2020-05-30,STONNINGTON,95,0
2020-05-30,BANYULE,90,1
2020-05-30,BOROONDARA,72,5
2020-05-30,BRIMBANK,69,7
2020-05-30,CASEY,65,8
2020-05-30,GREATER GEELONG,65,1
2020-05-30,MORELAND,65,4
2020-05-30,MORNINGTON PENINSULA,60,0
2020-05-30,HUME,58,2
2020-05-30,GLEN EIRA,52,2
2020-05-30,WYNDHAM,52,1
2020-05-30,MONASH,50,0
2020-05-30,PORT PHILLIP,45,0
2020-05-30,INTERSTATE,43,9
2020-05-30,DAREBIN,41,0
2020-05-30,FRANKSTON,41,0
2020-05-30,MELTON,41,2
2020-05-30,MOONEE VALLEY,38,0
2020-05-30,WHITTLESEA,32,2
2020-05-30,BAYSIDE,31,0
2020-05-30,YARRA,31,0
2020-05-30,MANNINGHAM,29,0
2020-05-30,KINGSTON,26,0
2020-05-30,NILLUMBIK,25,1
2020-05-30,WHITEHORSE,25,2
2020-05-30,YARRA RANGES,25,0
2020-05-30,HOBSONS BAY,20,1
2020-05-30,GREATER DANDENONG,18,1
2020-05-30,CARDINIA,16,0
2020-05-30,MARIBYRNONG,16,0
2020-05-30,KNOX,14,1
2020-05-30,MAROONDAH,13,0
2020-05-30,GREATER SHEPPARTON,12,1
2020-05-30,WELLINGTON,12,0
2020-05-30,BALLARAT,11,0
2020-05-30,MOIRA,11,0
2020-05-30,MACEDON RANGES,9,0
2020-05-30,MITCHELL,9,0
2020-05-30,SURF COAST,9,0
2020-05-30,GREATER BENDIGO,8,0
2020-05-30,LATROBE,7,0
2020-05-30,MOUNT ALEXANDER,6,0
2020-05-30,ARARAT,5,0
2020-05-30,BAW BAW,5,0
2020-05-30,MILDURA,5,0
2020-05-30,SOUTH GIPPSLAND,5,0
2020-05-30,WARRNAMBOOL,5,0
2020-05-30,BASS COAST,4,0
2020-05-30,CAMPASPE,4,1
2020-05-30,BENALLA,3,0
2020-05-30,HORSHAM,3,0
2020-05-30,LODDON,3,0
2020-05-30,MANSFIELD,3,0
2020-05-30,MOORABOOL,3,1
2020-05-30,NORTHERN GRAMPIANS,3,0
2020-05-30,SWAN HILL,3,0
2020-05-30,GANNAWARRA,2,0
2020-05-30,HEPBURN,2,0
2020-05-30,MURRINDINDI,2,0
2020-05-30,OVERSEAS,2,1
2020-05-30,SOUTHERN GRAMPIANS,2,0
2020-05-30,STRATHBOGIE,2,0
2020-05-30,WANGARATTA,2,0
2020-05-30,CENTRAL GOLDFIELDS,1,0
2020-05-30,CORANGAMITE,1,0
2020-05-30,EAST GIPPSLAND,1,0
2020-05-30,GLENELG,1,0
2020-05-30,GOLDEN PLAINS,1,0
2020-05-30,MOYNE,1,0
2020-05-30,WEST WIMMERA,1,0
2020-05-30,WODONGA,1,0
2020-05-30,YARRIAMBIACK,1,0
2020-05-30,UNKNOWN,5,4
2020-05-30,TOTAL,1645,67
2020-05-31
2020-05-31,MELBOURNE,104,10
2020-05-31,STONNINGTON,94,0
2020-05-31,BANYULE,90,1
2020-05-31,BOROONDARA,72,4
2020-05-31,BRIMBANK,72,9
2020-05-31,CASEY,67,9
2020-05-31,GREATER GEELONG,65,1
2020-05-31,MORELAND,65,3
2020-05-31,MORNINGTON PENINSULA,62,1
2020-05-31,HUME,58,2
2020-05-31,GLEN EIRA,52,2
2020-05-31,WYNDHAM,52,1
2020-05-31,MONASH,50,0
2020-05-31,PORT PHILLIP,45,0
2020-05-31,INTERSTATE,44,10
2020-05-31,MELTON,42,1
2020-05-31,DAREBIN,41,0
2020-05-31,FRANKSTON,40,0
2020-05-31,MOONEE VALLEY,38,0
2020-05-31,WHITTLESEA,33,3
2020-05-31,BAYSIDE,31,0
2020-05-31,YARRA,31,0
2020-05-31,MANNINGHAM,30,0
2020-05-31,KINGSTON,26,0
2020-05-31,NILLUMBIK,25,1
2020-05-31,WHITEHORSE,25,2
2020-05-31,YARRA RANGES,25,0
2020-05-31,HOBSONS BAY,20,1
2020-05-31,GREATER DANDENONG,18,2
2020-05-31,CARDINIA,16,0
2020-05-31,MARIBYRNONG,16,0
2020-05-31,KNOX,14,1
2020-05-31,MAROONDAH,13,0
2020-05-31,GREATER SHEPPARTON,12,1
2020-05-31,WELLINGTON,12,0
2020-05-31,BALLARAT,11,0
2020-05-31,MOIRA,11,0
2020-05-31,MACEDON RANGES,9,0
2020-05-31,MITCHELL,9,0
2020-05-31,SURF COAST,9,0
2020-05-31,GREATER BENDIGO,8,0
2020-05-31,LATROBE,7,0
2020-05-31,MOUNT ALEXANDER,6,0
2020-05-31,ARARAT,5,0
2020-05-31,BAW BAW,5,0
2020-05-31,MILDURA,5,0
2020-05-31,SOUTH GIPPSLAND,5,0
2020-05-31,WARRNAMBOOL,5,0
2020-05-31,BASS COAST,4,0
2020-05-31,CAMPASPE,4,1
2020-05-31,BENALLA,3,0
2020-05-31,HORSHAM,3,0
2020-05-31,LODDON,3,0
2020-05-31,MANSFIELD,3,0
2020-05-31,MOORABOOL,3,1
2020-05-31,NORTHERN GRAMPIANS,3,0
2020-05-31,SWAN HILL,3,0
2020-05-31,GANNAWARRA,2,0
2020-05-31,HEPBURN,2,0
2020-05-31,MURRINDINDI,2,0
2020-05-31,OVERSEAS,2,1
2020-05-31,SOUTHERN GRAMPIANS,2,0
2020-05-31,STRATHBOGIE,2,0
2020-05-31,WANGARATTA,2,0
2020-05-31,CENTRAL GOLDFIELDS,1,0
2020-05-31,CORANGAMITE,1,0
2020-05-31,EAST GIPPSLAND,1,0
2020-05-31,GLENELG,1,0
2020-05-31,GOLDEN PLAINS,1,0
2020-05-31,MOYNE,1,0
2020-05-31,WEST WIMMERA,1,0
2020-05-31,WODONGA,1,0
2020-05-31,YARRIAMBIACK,1,0
2020-05-31,UNKNOWN,2,2
2020-06-01,LGA,Total confirmed cases (ever),Currently active cases
2020-06-01,MELBOURNE,107,13
2020-06-01,STONNINGTON,94,0
2020-06-01,BANYULE,90,1
2020-06-01,BOROONDARA,72,3
2020-06-01,BRIMBANK,72,9
2020-06-01,CASEY,68,10
2020-06-01,GREATER GEELONG,65,0
2020-06-01,MORELAND,65,3
2020-06-01,MORNINGTON PENINSULA,62,1
2020-06-01,HUME,59,3
2020-06-01,GLEN EIRA,52,2
2020-06-01,WYNDHAM,52,1
2020-06-01,MONASH,50,0
2020-06-01,PORT PHILLIP,45,0
2020-06-01,INTERSTATE,44,10
2020-06-01,MELTON,42,1
2020-06-01,DAREBIN,41,0
2020-06-01,FRANKSTON,40,0
2020-06-01,MOONEE VALLEY,38,0
2020-06-01,WHITTLESEA,33,3
2020-06-01,BAYSIDE,31,0
2020-06-01,YARRA,31,0
2020-06-01,MANNINGHAM,30,0
2020-06-01,KINGSTON,26,0
2020-06-01,NILLUMBIK,25,1
2020-06-01,WHITEHORSE,25,1
2020-06-01,YARRA RANGES,25,0
2020-06-01,HOBSONS BAY,20,1
2020-06-01,GREATER DANDENONG,18,2
2020-06-01,CARDINIA,16,0
2020-06-01,MARIBYRNONG,16,0
2020-06-01,KNOX,15,2
2020-06-01,MAROONDAH,13,0
2020-06-01,GREATER SHEPPARTON,12,1
2020-06-01,WELLINGTON,12,0
2020-06-01,BALLARAT,11,0
2020-06-01,MOIRA,11,0
2020-06-01,MACEDON RANGES,9,0
2020-06-01,MITCHELL,9,0
2020-06-01,SURF COAST,9,0
2020-06-01,GREATER BENDIGO,8,0
2020-06-01,LATROBE,7,0
2020-06-01,MOUNT ALEXANDER,6,0
2020-06-01,ARARAT,5,0
2020-06-01,BAW BAW,5,0
2020-06-01,MILDURA,5,0
2020-06-01,SOUTH GIPPSLAND,5,0
2020-06-01,WARRNAMBOOL,5,0
2020-06-01,BASS COAST,4,0
2020-06-01,CAMPASPE,4,1
2020-06-01,BENALLA,3,0
2020-06-01,HORSHAM,3,0
2020-06-01,LODDON,3,0
2020-06-01,MANSFIELD,3,0
2020-06-01,MOORABOOL,3,1
2020-06-01,NORTHERN GRAMPIANS,3,0
2020-06-01,SWAN HILL,3,0
2020-06-01,GANNAWARRA,2,0
2020-06-01,HEPBURN,2,0
2020-06-01,MURRINDINDI,2,0
2020-06-01,OVERSEAS,2,1
2020-06-01,SOUTHERN GRAMPIANS,2,0
2020-06-01,STRATHBOGIE,2,0
2020-06-01,WANGARATTA,2,0
2020-06-01,CENTRAL GOLDFIELDS,1,0
2020-06-01,CORANGAMITE,1,0
2020-06-01,EAST GIPPSLAND,1,0
2020-06-01,GLENELG,1,0
2020-06-01,GOLDEN PLAINS,1,0
2020-06-01,MOYNE,1,0
2020-06-01,WEST WIMMERA,1,0
2020-06-01,WODONGA,1,0
2020-06-01,YARRIAMBIACK,1,0
2020-06-02,LGA,Total confirmed cases (ever),Currently active cases
2020-06-02,MELBOURNE,107,12
2020-06-02,STONNINGTON,94,0
2020-06-02,BANYULE,91,2
2020-06-02,BRIMBANK,73,9
2020-06-02,BOROONDARA,72,3
2020-06-02,CASEY,68,11
2020-06-02,MORELAND,66,4
2020-06-02,GREATER GEELONG,65,0
2020-06-02,HUME,62,6
2020-06-02,MORNINGTON PENINSULA,62,1
2020-06-02,WYNDHAM,53,2
2020-06-02,GLEN EIRA,52,2
2020-06-02,MONASH,52,2
2020-06-02,PORT PHILLIP,45,0
2020-06-02,INTERSTATE,44,10
2020-06-02,DAREBIN,42,1
2020-06-02,MELTON,42,1
2020-06-02,FRANKSTON,40,0
2020-06-02,MOONEE VALLEY,38,0
2020-06-02,WHITTLESEA,33,2
2020-06-02,BAYSIDE,31,0
2020-06-02,YARRA,31,0
2020-06-02,MANNINGHAM,30,0
2020-06-02,KINGSTON,26,0
2020-06-02,NILLUMBIK,25,1
2020-06-02,WHITEHORSE,25,1
2020-06-02,YARRA RANGES,25,0
2020-06-02,HOBSONS BAY,19,1
2020-06-02,GREATER DANDENONG,18,2
2020-06-02,CARDINIA,16,0
2020-06-02,MARIBYRNONG,16,0
2020-06-02,KNOX,15,2
2020-06-02,MAROONDAH,13,0
2020-06-02,GREATER SHEPPARTON,12,1
2020-06-02,WELLINGTON,12,0
2020-06-02,BALLARAT,11,0
2020-06-02,MOIRA,11,0
2020-06-02,MACEDON RANGES,9,0
2020-06-02,MITCHELL,9,0
2020-06-02,SURF COAST,9,0
2020-06-02,GREATER BENDIGO,8,0
2020-06-02,LATROBE,7,0
2020-06-02,MOUNT ALEXANDER,6,0
2020-06-02,ARARAT,5,0
2020-06-02,BAW BAW,5,0
2020-06-02,MILDURA,5,0
2020-06-02,SOUTH GIPPSLAND,5,0
2020-06-02,WARRNAMBOOL,5,0
2020-06-02,BASS COAST,4,0
2020-06-02,CAMPASPE,4,1
2020-06-02,BENALLA,3,0
2020-06-02,HORSHAM,3,0
2020-06-02,LODDON,3,0
2020-06-02,MANSFIELD,3,0
2020-06-02,MOORABOOL,3,0
2020-06-02,NORTHERN GRAMPIANS,3,0
2020-06-02,SWAN HILL,3,0
2020-06-02,GANNAWARRA,2,0
2020-06-02,HEPBURN,2,0
2020-06-02,MURRINDINDI,2,0
2020-06-02,OVERSEAS,2,1
2020-06-02,SOUTHERN GRAMPIANS,2,0
2020-06-02,STRATHBOGIE,2,0
2020-06-02,WANGARATTA,2,0
2020-06-02,CENTRAL GOLDFIELDS,1,0
2020-06-02,CORANGAMITE,1,0
2020-06-02,EAST GIPPSLAND,1,0
2020-06-02,GLENELG,1,0
2020-06-02,GOLDEN PLAINS,1,0
2020-06-02,MOYNE,1,0
2020-06-02,WEST WIMMERA,1,0
2020-06-02,WODONGA,1,0
2020-06-02,YARRIAMBIACK,1,0
2020-06-02,UNKNOWN,1,1
2020-06-03,LGA,Total confirmed cases (ever),Currently active cases
2020-06-03,MELBOURNE,106,12
2020-06-03,STONNINGTON,94,0
2020-06-03,BANYULE,91,1
2020-06-03,BRIMBANK,73,8
2020-06-03,BOROONDARA,72,3
2020-06-03,CASEY,68,11
2020-06-03,MORELAND,66,4
2020-06-03,GREATER GEELONG,65,0
2020-06-03,HUME,64,7
2020-06-03,MORNINGTON PENINSULA,62,1
2020-06-03,WYNDHAM,53,2
2020-06-03,GLEN EIRA,52,1
2020-06-03,MONASH,51,2
2020-06-03,INTERSTATE,45,10
2020-06-03,PORT PHILLIP,45,0
2020-06-03,MELTON,43,2
2020-06-03,DAREBIN,42,1
2020-06-03,FRANKSTON,40,0
2020-06-03,MOONEE VALLEY,38,0
2020-06-03,WHITTLESEA,33,2
2020-06-03,BAYSIDE,32,0
2020-06-03,YARRA,31,0
2020-06-03,MANNINGHAM,30,0
2020-06-03,KINGSTON,26,0
2020-06-03,NILLUMBIK,25,1
2020-06-03,WHITEHORSE,25,1
2020-06-03,YARRA RANGES,25,0
2020-06-03,HOBSONS BAY,19,1
2020-06-03,GREATER DANDENONG,18,1
2020-06-03,CARDINIA,16,0
2020-06-03,MARIBYRNONG,16,0
2020-06-03,KNOX,15,2
2020-06-03,MAROONDAH,13,0
2020-06-03,GREATER SHEPPARTON,12,0
2020-06-03,WELLINGTON,12,0
2020-06-03,BALLARAT,11,0
2020-06-03,MOIRA,11,0
2020-06-03,MACEDON RANGES,9,0
2020-06-03,MITCHELL,9,0
2020-06-03,SURF COAST,9,0
2020-06-03,GREATER BENDIGO,8,0
2020-06-03,LATROBE,7,0
2020-06-03,MOUNT ALEXANDER,6,0
2020-06-03,ARARAT,5,0
2020-06-03,BAW BAW,5,0
2020-06-03,MILDURA,5,0
2020-06-03,SOUTH GIPPSLAND,5,0
2020-06-03,WARRNAMBOOL,5,0
2020-06-03,BASS COAST,4,0
2020-06-03,CAMPASPE,4,1
2020-06-03,BENALLA,3,0
2020-06-03,HORSHAM,3,0
2020-06-03,LODDON,3,0
2020-06-03,MANSFIELD,3,0
2020-06-03,MOORABOOL,3,0
2020-06-03,NORTHERN GRAMPIANS,3,0
2020-06-03,SWAN HILL,3,0
2020-06-03,GANNAWARRA,2,0
2020-06-03,HEPBURN,2,0
2020-06-03,MURRINDINDI,2,0
2020-06-03,OVERSEAS,2,1
2020-06-03,SOUTHERN GRAMPIANS,2,0
2020-06-03,STRATHBOGIE,2,0
2020-06-03,WANGARATTA,2,0
2020-06-03,CENTRAL GOLDFIELDS,1,0
2020-06-03,CORANGAMITE,1,0
2020-06-03,EAST GIPPSLAND,1,0
2020-06-03,GLENELG,1,0
2020-06-03,GOLDEN PLAINS,1,0
2020-06-03,MOYNE,1,0
2020-06-03,WEST WIMMERA,1,0
2020-06-03,WODONGA,1,0
2020-06-03,YARRIAMBIACK,1,0
2020-06-03,UNKNOWN,5,4
2020-06-04,"Confirmed cases by LGA, 4 June 2020"
2020-06-04,LGA,Total confirmed cases (ever),Currently active cases
2020-06-04,MELBOURNE,108,11
2020-06-04,STONNINGTON,94,0
2020-06-04,BANYULE,91,1
2020-06-04,BOROONDARA,73,4
2020-06-04,BRIMBANK,73,8
2020-06-04,CASEY,70,9
2020-06-04,MORELAND,66,2
2020-06-04,GREATER GEELONG,65,0
2020-06-04,HUME,65,8
2020-06-04,MORNINGTON PENINSULA,62,1
2020-06-04,WYNDHAM,54,2
2020-06-04,GLEN EIRA,52,1
2020-06-04,MONASH,51,2
2020-06-04,PORT PHILLIP,47,2
2020-06-04,INTERSTATE,45,6
2020-06-04,MELTON,43,2
2020-06-04,DAREBIN,42,1
2020-06-04,FRANKSTON,40,0
2020-06-04,MOONEE VALLEY,38,0
2020-06-04,WHITTLESEA,33,2
2020-06-04,BAYSIDE,32,0
2020-06-04,YARRA,31,0
2020-06-04,MANNINGHAM,30,0
2020-06-04,KINGSTON,26,0
2020-06-04,NILLUMBIK,25,1
2020-06-04,WHITEHORSE,25,1
2020-06-04,YARRA RANGES,25,0
2020-06-04,HOBSONS BAY,19,1
2020-06-04,GREATER DANDENONG,18,1
2020-06-04,CARDINIA,16,0
2020-06-04,MARIBYRNONG,16,0
2020-06-04,KNOX,15,2
2020-06-04,MAROONDAH,13,0
2020-06-04,GREATER SHEPPARTON,12,0
2020-06-04,WELLINGTON,12,0
2020-06-04,BALLARAT,11,0
2020-06-04,MOIRA,11,0
2020-06-04,MITCHELL,10,1
2020-06-04,MACEDON RANGES,9,0
2020-06-04,SURF COAST,9,0
2020-06-04,GREATER BENDIGO,8,0
2020-06-04,LATROBE,7,0
2020-06-04,MOUNT ALEXANDER,6,0
2020-06-04,ARARAT,5,0
2020-06-04,BAW BAW,5,0
2020-06-04,MILDURA,5,0
2020-06-04,SOUTH GIPPSLAND,5,0
2020-06-04,WARRNAMBOOL,5,0
2020-06-04,BASS COAST,4,0
2020-06-04,CAMPASPE,4,0
2020-06-04,BENALLA,3,0
2020-06-04,HORSHAM,3,0
2020-06-04,LODDON,3,0
2020-06-04,MANSFIELD,3,0
2020-06-04,MOORABOOL,3,0
2020-06-04,NORTHERN GRAMPIANS,3,0
2020-06-04,SWAN HILL,3,0
2020-06-04,GANNAWARRA,2,0
2020-06-04,HEPBURN,2,0
2020-06-04,MURRINDINDI,2,0
2020-06-04,OVERSEAS,2,1
2020-06-04,SOUTHERN GRAMPIANS,2,0
2020-06-04,STRATHBOGIE,2,0
2020-06-04,WANGARATTA,2,0
2020-06-04,CENTRAL GOLDFIELDS,1,0
2020-06-04,CORANGAMITE,1,0
2020-06-04,EAST GIPPSLAND,1,0
2020-06-04,GLENELG,1,0
2020-06-04,GOLDEN PLAINS,1,0
2020-06-04,MOYNE,1,0
2020-06-04,WEST WIMMERA,1,0
2020-06-04,WODONGA,1,0
2020-06-04,YARRIAMBIACK,1,0
2020-06-04,UNKNOWN,3,3
2020-06-05,"Confirmed cases by LGA, 5June 2020"
2020-06-05,LGA,Total confirmed cases (ever),Currently active cases
2020-06-05,MELBOURNE,108,11
2020-06-05,STONNINGTON,94,0
2020-06-05,BANYULE,91,1
2020-06-05,BOROONDARA,73,3
2020-06-05,BRIMBANK,73,8
2020-06-05,CASEY,68,7
2020-06-05,MORELAND,66,2
2020-06-05,GREATER GEELONG,65,0
2020-06-05,HUME,65,8
2020-06-05,MORNINGTON PENINSULA,62,1
2020-06-05,WYNDHAM,55,3
2020-06-05,GLEN EIRA,52,1
2020-06-05,MONASH,51,2
2020-06-05,PORT PHILLIP,47,1
2020-06-05,INTERSTATE,45,6
2020-06-05,MELTON,43,2
2020-06-05,DAREBIN,42,1
2020-06-05,FRANKSTON,40,0
2020-06-05,MOONEE VALLEY,38,0
2020-06-05,WHITTLESEA,34,3
2020-06-05,BAYSIDE,32,0
2020-06-05,YARRA,31,0
2020-06-05,MANNINGHAM,30,0
2020-06-05,KINGSTON,26,0
2020-06-05,NILLUMBIK,25,1
2020-06-05,WHITEHORSE,25,1
2020-06-05,YARRA RANGES,25,0
2020-06-05,HOBSONS BAY,19,1
2020-06-05,GREATER DANDENONG,18,1
2020-06-05,CARDINIA,16,0
2020-06-05,MARIBYRNONG,16,0
2020-06-05,KNOX,15,2
2020-06-05,MAROONDAH,13,0
2020-06-05,GREATER SHEPPARTON,12,0
2020-06-05,WELLINGTON,12,0
2020-06-05,BALLARAT,11,0
2020-06-05,MOIRA,11,0
2020-06-05,MITCHELL,10,1
2020-06-05,MACEDON RANGES,9,0
2020-06-05,SURF COAST,9,0
2020-06-05,GREATER BENDIGO,8,0
2020-06-05,LATROBE,7,0
2020-06-05,MILDURA,6,1
2020-06-05,MOUNT ALEXANDER,6,0
2020-06-05,ARARAT,5,0
2020-06-05,BAW BAW,5,0
2020-06-05,SOUTH GIPPSLAND,5,0
2020-06-05,WARRNAMBOOL,5,0
2020-06-05,BASS COAST,4,0
2020-06-05,CAMPASPE,4,0
2020-06-05,BENALLA,3,0
2020-06-05,HORSHAM,3,0
2020-06-05,LODDON,3,0
2020-06-05,MANSFIELD,3,0
2020-06-05,MOORABOOL,3,0
2020-06-05,NORTHERN GRAMPIANS,3,0
2020-06-05,SWAN HILL,3,0
2020-06-05,GANNAWARRA,2,0
2020-06-05,HEPBURN,2,0
2020-06-05,MURRINDINDI,2,0
2020-06-05,OVERSEAS,2,1
2020-06-05,SOUTHERN GRAMPIANS,2,0
2020-06-05,STRATHBOGIE,2,0
2020-06-05,WANGARATTA,2,0
2020-06-05,CENTRAL GOLDFIELDS,1,0
2020-06-05,CORANGAMITE,1,0
2020-06-05,EAST GIPPSLAND,1,0
2020-06-05,GLENELG,1,0
2020-06-05,GOLDEN PLAINS,1,0
2020-06-05,MOYNE,1,0
2020-06-05,WEST WIMMERA,1,0
2020-06-05,WODONGA,1,0
2020-06-05,YARRIAMBIACK,1,0
2020-06-05,UNKNOWN,5,5
2020-06-05,TOTAL,1681,74
2020-06-06,"Confirmed cases by LGA, 6June 2020"
2020-06-06,LGA,Total confirmed cases (ever),Currently active cases
2020-06-06,MELBOURNE,107,10
2020-06-06,STONNINGTON,94,0
2020-06-06,BANYULE,91,1
2020-06-06,BOROONDARA,73,2
2020-06-06,BRIMBANK,73,8
2020-06-06,CASEY,69,8
2020-06-06,MORELAND,66,2
2020-06-06,GREATER GEELONG,65,0
2020-06-06,HUME,65,8
2020-06-06,MORNINGTON PENINSULA,62,0
2020-06-06,WYNDHAM,55,4
2020-06-06,GLEN EIRA,52,1
2020-06-06,MONASH,51,2
2020-06-06,PORT PHILLIP,47,1
2020-06-06,INTERSTATE,45,6
2020-06-06,MELTON,44,3
2020-06-06,DAREBIN,42,1
2020-06-06,FRANKSTON,40,0
2020-06-06,MOONEE VALLEY,38,0
2020-06-06,WHITTLESEA,34,2
2020-06-06,BAYSIDE,32,0
2020-06-06,YARRA,31,0
2020-06-06,MANNINGHAM,30,0
2020-06-06,KINGSTON,26,0
2020-06-06,NILLUMBIK,25,1
2020-06-06,WHITEHORSE,25,0
2020-06-06,YARRA RANGES,25,0
2020-06-06,HOBSONS BAY,19,1
2020-06-06,GREATER DANDENONG,18,1
2020-06-06,CARDINIA,16,0
2020-06-06,MARIBYRNONG,16,0
2020-06-06,KNOX,15,2
2020-06-06,MAROONDAH,13,0
2020-06-06,GREATER SHEPPARTON,12,0
2020-06-06,WELLINGTON,12,0
2020-06-06,BALLARAT,11,0
2020-06-06,MOIRA,11,0
2020-06-06,MITCHELL,10,1
2020-06-06,MACEDON RANGES,9,0
2020-06-06,SURF COAST,9,0
2020-06-06,GREATER BENDIGO,8,0
2020-06-06,LATROBE,7,0
2020-06-06,MOUNT ALEXANDER,6,0
2020-06-06,ARARAT,5,0
2020-06-06,BAW BAW,5,0
2020-06-06,MILDURA,5,0
2020-06-06,SOUTH GIPPSLAND,5,0
2020-06-06,WARRNAMBOOL,5,0
2020-06-06,BASS COAST,4,0
2020-06-06,CAMPASPE,4,0
2020-06-06,BENALLA,3,0
2020-06-06,HORSHAM,3,0
2020-06-06,LODDON,3,0
2020-06-06,MANSFIELD,3,0
2020-06-06,MOORABOOL,3,0
2020-06-06,NORTHERN GRAMPIANS,3,0
2020-06-06,SWAN HILL,3,0
2020-06-06,GANNAWARRA,2,0
2020-06-06,HEPBURN,2,0
2020-06-06,MURRINDINDI,2,0
2020-06-06,OVERSEAS,2,1
2020-06-06,SOUTHERN GRAMPIANS,2,0
2020-06-06,STRATHBOGIE,2,0
2020-06-06,WANGARATTA,2,0
2020-06-06,CENTRAL GOLDFIELDS,1,0
2020-06-06,CORANGAMITE,1,0
2020-06-06,EAST GIPPSLAND,1,0
2020-06-06,GLENELG,1,0
2020-06-06,GOLDEN PLAINS,1,0
2020-06-06,MOYNE,1,0
2020-06-06,WEST WIMMERA,1,0
2020-06-06,WODONGA,1,0
2020-06-06,YARRIAMBIACK,1,0
2020-06-06,UNKNOWN,5,5
2020-06-06,TOTAL,1681,71
2020-06-07,Confirmed cases by LGA7 June 2020
2020-06-07,LGA,Total confirmed cases (ever),Currently active cases
2020-06-07,MELBOURNE,109,11
2020-06-07,STONNINGTON,94,0
2020-06-07,BANYULE,91,1
2020-06-07,BOROONDARA,73,2
2020-06-07,BRIMBANK,73,7
2020-06-07,CASEY,69,8
2020-06-07,HUME,68,10
2020-06-07,MORELAND,66,2
2020-06-07,GREATER GEELONG,65,0
2020-06-07,MORNINGTON PENINSULA,62,0
2020-06-07,WYNDHAM,55,4
2020-06-07,GLEN EIRA,52,1
2020-06-07,MONASH,51,2
2020-06-07,PORT PHILLIP,47,1
2020-06-07,INTERSTATE,46,7
2020-06-07,MELTON,44,3
2020-06-07,DAREBIN,42,1
2020-06-07,FRANKSTON,40,0
2020-06-07,MOONEE VALLEY,38,0
2020-06-07,WHITTLESEA,34,0
2020-06-07,BAYSIDE,32,0
2020-06-07,YARRA,31,0
2020-06-07,MANNINGHAM,30,0
2020-06-07,KINGSTON,26,0
2020-06-07,NILLUMBIK,25,0
2020-06-07,WHITEHORSE,25,0
2020-06-07,YARRA RANGES,25,0
2020-06-07,HOBSONS BAY,19,1
2020-06-07,GREATER DANDENONG,18,1
2020-06-07,CARDINIA,16,0
2020-06-07,MARIBYRNONG,16,0
2020-06-07,KNOX,15,2
2020-06-07,MAROONDAH,13,0
